6/1/20_DISCRETE,5/31/20_DISCRETE,UID,Key,6/2/20,6/3/20
3.0,2.0,84013013.0,"Barrow, Georgia, US",18.0,18.0
7.0,7.0,84013015.0,"Bartow, Georgia, US",38.0,39.0
0.0,0.0,84013017.0,"Ben Hill, Georgia, US",1.0,1.0
0.0,0.0,84013019.0,"Berrien, Georgia, US",0.0,0.0
5.0,5.0,84013021.0,"Bibb, Georgia, US",29.0,29.0
0.0,0.0,84013023.0,"Bleckley, Georgia, US",0.0,0.0
0.0,0.0,84013025.0,"Brantley, Georgia, US",2.0,2.0
1.0,1.0,84013027.0,"Brooks, Georgia, US",8.0,8.0
0.0,0.0,84013029.0,"Bryan, Georgia, US",5.0,5.0
0.0,0.0,84013031.0,"Bulloch, Georgia, US",2.0,2.0
1.0,0.0,84013033.0,"Burke, Georgia, US",6.0,6.0
4.0,4.0,84013035.0,"Butts, Georgia, US",24.0,24.0
1.0,1.0,84013037.0,"Calhoun, Georgia, US",6.0,7.0
0.0,0.0,84013039.0,"Camden, Georgia, US",1.0,1.0
0.0,0.0,84013043.0,"Candler, Georgia, US",0.0,0.0
4.0,4.0,84013045.0,"Carroll, Georgia, US",24.0,26.0
0.0,0.0,84013047.0,"Catoosa, Georgia, US",0.0,0.0
0.0,0.0,84013049.0,"Charlton, Georgia, US",1.0,1.0
4.0,4.0,84013051.0,"Chatham, Georgia, US",26.0,26.0
0.0,0.0,84013053.0,"Chattahoochee, Georgia, US",0.0,0.0
0.0,0.0,84013055.0,"Chattooga, Georgia, US",2.0,2.0
6.0,6.0,84013057.0,"Cherokee, Georgia, US",33.0,33.0
2.0,2.0,84013059.0,"Clarke, Georgia, US",14.0,14.0
0.0,0.0,84013061.0,"Clay, Georgia, US",2.0,2.0
9.0,9.0,84013063.0,"Clayton, Georgia, US",51.0,51.0
0.0,0.0,84013065.0,"Clinch, Georgia, US",2.0,2.0
33.0,32.0,84013067.0,"Cobb, Georgia, US",183.0,186.0
2.0,2.0,84013069.0,"Coffee, Georgia, US",15.0,15.0
2.0,2.0,84013071.0,"Colquitt, Georgia, US",15.0,15.0
1.0,1.0,84013073.0,"Columbia, Georgia, US",8.0,8.0
0.0,0.0,84013075.0,"Cook, Georgia, US",2.0,2.0
1.0,1.0,84013077.0,"Coweta, Georgia, US",9.0,9.0
0.0,0.0,84013079.0,"Crawford, Georgia, US",0.0,0.0
1.0,1.0,84013081.0,"Crisp, Georgia, US",7.0,7.0
0.0,0.0,84013083.0,"Dade, Georgia, US",1.0,1.0
0.0,0.0,84013085.0,"Dawson, Georgia, US",1.0,1.0
0.0,0.0,84013087.0,"Decatur, Georgia, US",5.0,5.0
22.0,22.0,84013089.0,"DeKalb, Georgia, US",121.0,122.0
0.0,0.0,84013091.0,"Dodge, Georgia, US",2.0,2.0
2.0,2.0,84013093.0,"Dooly, Georgia, US",12.0,12.0
27.0,27.0,84013095.0,"Dougherty, Georgia, US",149.0,149.0
4.0,4.0,84013097.0,"Douglas, Georgia, US",25.0,25.0
5.0,5.0,84013099.0,"Early, Georgia, US",31.0,32.0
0.0,0.0,84013101.0,"Echols, Georgia, US",0.0,0.0
0.0,0.0,84013103.0,"Effingham, Georgia, US",1.0,1.0
0.0,0.0,84013105.0,"Elbert, Georgia, US",0.0,0.0
0.0,0.0,84013107.0,"Emanuel, Georgia, US",2.0,2.0
0.0,0.0,84013109.0,"Evans, Georgia, US",0.0,0.0
0.0,0.0,84013111.0,"Fannin, Georgia, US",1.0,1.0
2.0,2.0,84013113.0,"Fayette, Georgia, US",13.0,13.0
2.0,2.0,84013115.0,"Floyd, Georgia, US",15.0,15.0
2.0,2.0,84013117.0,"Forsyth, Georgia, US",12.0,12.0
0.0,0.0,84013119.0,"Franklin, Georgia, US",1.0,1.0
44.0,43.0,84013121.0,"Fulton, Georgia, US",242.0,244.0
0.0,0.0,84013123.0,"Gilmer, Georgia, US",1.0,1.0
0.0,0.0,84013125.0,"Glascock, Georgia, US",0.0,0.0
0.0,0.0,84013127.0,"Glynn, Georgia, US",2.0,2.0
2.0,2.0,84013129.0,"Gordon, Georgia, US",16.0,16.0
0.0,0.0,84013131.0,"Grady, Georgia, US",4.0,4.0
1.0,1.0,84013133.0,"Greene, Georgia, US",7.0,7.0
24.0,23.0,84013135.0,"Gwinnett, Georgia, US",133.0,135.0
4.0,4.0,84013137.0,"Habersham, Georgia, US",23.0,23.0
9.0,8.0,84013139.0,"Hall, Georgia, US",50.0,50.0
4.0,4.0,84013141.0,"Hancock, Georgia, US",25.0,25.0
0.0,0.0,84013143.0,"Haralson, Georgia, US",3.0,4.0
1.0,0.0,84013145.0,"Harris, Georgia, US",6.0,6.0
0.0,0.0,84013147.0,"Hart, Georgia, US",0.0,0.0
0.0,0.0,84013149.0,"Heard, Georgia, US",2.0,2.0
4.0,4.0,84013151.0,"Henry, Georgia, US",23.0,23.0
3.0,3.0,84013153.0,"Houston, Georgia, US",17.0,18.0
0.0,0.0,84013155.0,"Irwin, Georgia, US",1.0,1.0
1.0,0.0,84013157.0,"Jackson, Georgia, US",6.0,6.0
0.0,0.0,84013159.0,"Jasper, Georgia, US",1.0,1.0
0.0,0.0,84013161.0,"Jeff Davis, Georgia, US",1.0,1.0
0.0,0.0,84013163.0,"Jefferson, Georgia, US",1.0,1.0
0.0,0.0,84013165.0,"Jenkins, Georgia, US",1.0,1.0
0.0,0.0,84013167.0,"Johnson, Georgia, US",2.0,2.0
0.0,0.0,84013169.0,"Jones, Georgia, US",0.0,0.0
0.0,0.0,84013171.0,"Lamar, Georgia, US",2.0,2.0
0.0,0.0,84013173.0,"Lanier, Georgia, US",2.0,2.0
0.0,0.0,84013175.0,"Laurens, Georgia, US",1.0,1.0
4.0,4.0,84013177.0,"Lee, Georgia, US",22.0,22.0
0.0,0.0,84013179.0,"Liberty, Georgia, US",1.0,1.0
0.0,0.0,84013181.0,"Lincoln, Georgia, US",0.0,1.0
0.0,0.0,84013183.0,"Long, Georgia, US",1.0,1.0
0.0,0.0,84013185.0,"Lowndes, Georgia, US",4.0,4.0
0.0,0.0,84013187.0,"Lumpkin, Georgia, US",1.0,1.0
0.0,0.0,84013189.0,"McDuffie,Georgia,US",5.0,5.0
0.0,0.0,84013191.0,"McIntosh, Georgia, US",1.0,1.0
1.0,1.0,84013193.0,"Macon, Georgia, US",6.0,6.0
0.0,0.0,84013195.0,"Madison, Georgia, US",1.0,1.0
0.0,0.0,84013197.0,"Marion, Georgia, US",2.0,2.0
0.0,0.0,84013199.0,"Meriwether, Georgia, US",2.0,2.0
0.0,0.0,84013201.0,"Miller, Georgia, US",0.0,0.0
5.0,5.0,84013205.0,"Mitchell, Georgia, US",32.0,32.0
2.0,2.0,84013207.0,"Monroe, Georgia, US",11.0,11.0
0.0,0.0,84013209.0,"Montgomery, Georgia, US",0.0,0.0
0.0,0.0,84013211.0,"Morgan, Georgia, US",0.0,0.0
0.0,0.0,84013213.0,"Murray, Georgia, US",1.0,1.0
3.0,3.0,84013215.0,"Muscogee, Georgia, US",18.0,18.0
2.0,2.0,84013217.0,"Newton, Georgia, US",11.0,11.0
1.0,1.0,84013219.0,"Oconee, Georgia, US",8.0,9.0
1.0,1.0,84013221.0,"Oglethorpe, Georgia, US",7.0,7.0
2.0,2.0,84013223.0,"Paulding, Georgia, US",11.0,11.0
0.0,0.0,84013225.0,"Peach, Georgia, US",4.0,4.0
0.0,0.0,84013227.0,"Pickens, Georgia, US",3.0,3.0
0.0,0.0,84013229.0,"Pierce, Georgia, US",3.0,3.0
0.0,0.0,84013231.0,"Pike, Georgia, US",3.0,3.0
0.0,0.0,84013233.0,"Polk, Georgia, US",1.0,1.0
0.0,0.0,84013235.0,"Pulaski, Georgia, US",2.0,2.0
1.0,1.0,84013237.0,"Putnam, Georgia, US",9.0,9.0
0.0,0.0,84013239.0,"Quitman, Georgia, US",1.0,1.0
0.0,0.0,84013241.0,"Rabun, Georgia, US",1.0,1.0
3.0,3.0,84013243.0,"Randolph, Georgia, US",19.0,19.0
4.0,4.0,84013245.0,"Richmond, Georgia, US",25.0,25.0
1.0,1.0,84013247.0,"Rockdale, Georgia, US",8.0,8.0
0.0,0.0,84013249.0,"Schley, Georgia, US",1.0,1.0
0.0,0.0,84013251.0,"Screven, Georgia, US",3.0,3.0
0.0,0.0,84013253.0,"Seminole, Georgia, US",2.0,2.0
4.0,4.0,84013255.0,"Spalding, Georgia, US",22.0,22.0
0.0,0.0,84013257.0,"Stephens, Georgia, US",2.0,3.0
0.0,0.0,84013259.0,"Stewart, Georgia, US",1.0,1.0
8.0,8.0,84013261.0,"Sumter, Georgia, US",44.0,44.0
0.0,0.0,84013263.0,"Talbot, Georgia, US",2.0,2.0
0.0,0.0,84013265.0,"Taliaferro, Georgia, US",0.0,0.0
0.0,0.0,84013267.0,"Tattnall, Georgia, US",0.0,0.0
0.0,0.0,84013269.0,"Taylor, Georgia, US",2.0,2.0
0.0,0.0,84013271.0,"Telfair, Georgia, US",1.0,1.0
4.0,4.0,84013273.0,"Terrell, Georgia, US",26.0,26.0
5.0,5.0,84013275.0,"Thomas, Georgia, US",32.0,32.0
3.0,3.0,84013277.0,"Tift, Georgia, US",18.0,18.0
0.0,0.0,84013279.0,"Toombs, Georgia, US",4.0,4.0
0.0,0.0,84013281.0,"Towns, Georgia, US",1.0,1.0
0.0,0.0,84013283.0,"Treutlen, Georgia, US",0.0,0.0
2.0,2.0,84013285.0,"Troup, Georgia, US",11.0,11.0
2.0,2.0,84013287.0,"Turner, Georgia, US",13.0,13.0
0.0,0.0,84013289.0,"Twiggs, Georgia, US",1.0,1.0
0.0,0.0,84013291.0,"Union, Georgia, US",1.0,1.0
6.0,6.0,84013293.0,"Upson, Georgia, US",34.0,34.0
0.0,0.0,84013295.0,"Walker, Georgia, US",0.0,0.0
2.0,2.0,84013297.0,"Walton, Georgia, US",12.0,15.0
2.0,2.0,84013299.0,"Ware, Georgia, US",14.0,14.0
0.0,0.0,84013301.0,"Warren, Georgia, US",0.0,0.0
0.0,0.0,84013303.0,"Washington, Georgia, US",1.0,1.0
0.0,0.0,84013305.0,"Wayne, Georgia, US",0.0,0.0
0.0,0.0,84013307.0,"Webster, Georgia, US",1.0,1.0
0.0,0.0,84013309.0,"Wheeler, Georgia, US",0.0,0.0
0.0,0.0,84013311.0,"White, Georgia, US",3.0,3.0
1.0,1.0,84013313.0,"Whitfield, Georgia, US",7.0,7.0
2.0,2.0,84013315.0,"Wilcox, Georgia, US",13.0,13.0
0.0,0.0,84013317.0,"Wilkes, Georgia, US",1.0,1.0
1.0,1.0,84013319.0,"Wilkinson, Georgia, US",7.0,7.0
3.0,3.0,84013321.0,"Worth, Georgia, US",21.0,21.0
0.0,0.0,84015001.0,"Hawaii, Hawaii, US",0.0,0.0
2.0,2.0,84015003.0,"Honolulu, Hawaii, US",11.0,11.0
0.0,0.0,84015005.0,"Kalawao, Hawaii, US",0.0,0.0
0.0,0.0,84015007.0,"Kauai, Hawaii, US",0.0,0.0
1.0,1.0,84015009.0,"Maui, Hawaii, US",6.0,6.0
4.0,4.0,84016001.0,"Ada, Idaho, US",22.0,22.0
0.0,0.0,84016003.0,"Adams, Idaho, US",0.0,0.0
0.0,0.0,84016005.0,"Bannock, Idaho, US",1.0,1.0
0.0,0.0,84016007.0,"Bear Lake, Idaho, US",0.0,0.0
0.0,0.0,84016009.0,"Benewah, Idaho, US",0.0,0.0
0.0,0.0,84016011.0,"Bingham, Idaho, US",0.0,0.0
0.0,0.0,84016013.0,"Blaine, Idaho, US",5.0,5.0
0.0,0.0,84016015.0,"Boise, Idaho, US",0.0,0.0
0.0,0.0,84016017.0,"Bonner, Idaho, US",0.0,0.0
0.0,0.0,84016019.0,"Bonneville, Idaho, US",0.0,0.0
0.0,0.0,84016021.0,"Boundary, Idaho, US",0.0,0.0
0.0,0.0,84016023.0,"Butte, Idaho, US",0.0,0.0
0.0,0.0,84016025.0,"Camas, Idaho, US",0.0,0.0
1.0,1.0,84016027.0,"Canyon, Idaho, US",6.0,6.0
0.0,0.0,84016029.0,"Caribou, Idaho, US",0.0,0.0
0.0,0.0,84016031.0,"Cassia, Idaho, US",1.0,1.0
0.0,0.0,84016033.0,"Clark, Idaho, US",0.0,0.0
0.0,0.0,84016035.0,"Clearwater, Idaho, US",0.0,0.0
0.0,0.0,84016037.0,"Custer, Idaho, US",0.0,0.0
0.0,0.0,84016039.0,"Elmore, Idaho, US",2.0,2.0
0.0,0.0,84016041.0,"Franklin, Idaho, US",0.0,0.0
0.0,0.0,84016043.0,"Fremont, Idaho, US",0.0,0.0
0.0,0.0,84016045.0,"Gem, Idaho, US",0.0,0.0
0.0,0.0,84016047.0,"Gooding, Idaho, US",0.0,0.0
0.0,0.0,84016049.0,"Idaho, Idaho, US",0.0,0.0
0.0,0.0,84016051.0,"Jefferson, Idaho, US",0.0,0.0
0.0,0.0,84016053.0,"Jerome, Idaho, US",2.0,2.0
0.0,0.0,84016055.0,"Kootenai, Idaho, US",0.0,0.0
0.0,0.0,84016057.0,"Latah, Idaho, US",0.0,0.0
0.0,0.0,84016059.0,"Lemhi, Idaho, US",0.0,0.0
0.0,0.0,84016061.0,"Lewis, Idaho, US",0.0,0.0
0.0,0.0,84016063.0,"Lincoln, Idaho, US",0.0,0.0
0.0,0.0,84016065.0,"Madison, Idaho, US",0.0,0.0
0.0,0.0,84016067.0,"Minidoka, Idaho, US",0.0,0.0
3.0,3.0,84016069.0,"Nez Perce, Idaho, US",19.0,19.0
0.0,0.0,84016071.0,"Oneida, Idaho, US",0.0,0.0
0.0,0.0,84016073.0,"Owyhee, Idaho, US",0.0,0.0
0.0,0.0,84016075.0,"Payette, Idaho, US",2.0,2.0
0.0,0.0,84016077.0,"Power, Idaho, US",0.0,0.0
0.0,0.0,84016079.0,"Shoshone, Idaho, US",0.0,0.0
0.0,0.0,84016081.0,"Teton, Idaho, US",0.0,0.0
4.0,4.0,84016083.0,"Twin Falls, Idaho, US",23.0,23.0
0.0,0.0,84016085.0,"Valley, Idaho, US",0.0,0.0
0.0,0.0,84016087.0,"Washington, Idaho, US",0.0,0.0
0.0,0.0,84017001.0,"Adams, Illinois, US",1.0,1.0
0.0,0.0,84017003.0,"Alexander, Illinois, US",0.0,0.0
0.0,0.0,84017005.0,"Bond, Illinois, US",1.0,1.0
3.0,3.0,84017007.0,"Boone, Illinois, US",17.0,17.0
0.0,0.0,84017009.0,"Brown, Illinois, US",0.0,0.0
0.0,0.0,84017011.0,"Bureau, Illinois, US",1.0,1.0
0.0,0.0,84017013.0,"Calhoun, Illinois, US",0.0,0.0
0.0,0.0,84017015.0,"Carroll, Illinois, US",2.0,2.0
0.0,0.0,84017017.0,"Cass, Illinois, US",0.0,0.0
1.0,1.0,84017019.0,"Champaign, Illinois, US",7.0,7.0
0.0,0.0,84017021.0,"Christian, Illinois, US",4.0,4.0
0.0,0.0,84017023.0,"Clark, Illinois, US",0.0,0.0
0.0,0.0,84017025.0,"Clay, Illinois, US",0.0,0.0
3.0,3.0,84017027.0,"Clinton, Illinois, US",17.0,17.0
2.0,2.0,84017029.0,"Coles, Illinois, US",15.0,16.0
677.0,675.0,84017031.0,"Cook, Illinois, US",3726.0,3780.0
0.0,0.0,84017033.0,"Crawford, Illinois, US",0.0,0.0
0.0,0.0,84017035.0,"Cumberland, Illinois, US",0.0,0.0
0.0,0.0,84017037.0,"DeKalb, Illinois, US",5.0,6.0
0.0,0.0,84017039.0,"De Witt, Illinois, US",0.0,0.0
0.0,0.0,84017041.0,"Douglas, Illinois, US",0.0,0.0
69.0,69.0,84017043.0,"DuPage, Illinois, US",380.0,383.0
0.0,0.0,84017045.0,"Edgar, Illinois, US",0.0,0.0
0.0,0.0,84017047.0,"Edwards, Illinois, US",0.0,0.0
0.0,0.0,84017049.0,"Effingham, Illinois, US",1.0,1.0
0.0,0.0,84017051.0,"Fayette, Illinois, US",3.0,3.0
0.0,0.0,84017053.0,"Ford, Illinois, US",1.0,1.0
0.0,0.0,84017055.0,"Franklin, Illinois, US",0.0,0.0
0.0,0.0,84017057.0,"Fulton, Illinois, US",0.0,0.0
0.0,0.0,84017059.0,"Gallatin, Illinois, US",0.0,0.0
0.0,0.0,84017061.0,"Greene, Illinois, US",0.0,0.0
0.0,0.0,84017063.0,"Grundy, Illinois, US",2.0,2.0
0.0,0.0,84017065.0,"Hamilton, Illinois, US",0.0,0.0
0.0,0.0,84017067.0,"Hancock, Illinois, US",1.0,1.0
0.0,0.0,84017069.0,"Hardin, Illinois, US",0.0,0.0
0.0,0.0,84017071.0,"Henderson, Illinois, US",0.0,0.0
0.0,0.0,84017073.0,"Henry, Illinois, US",0.0,0.0
0.0,0.0,84017075.0,"Iroquois, Illinois, US",4.0,4.0
1.0,1.0,84017077.0,"Jackson, Illinois, US",10.0,10.0
1.0,1.0,84017079.0,"Jasper, Illinois, US",7.0,7.0
2.0,2.0,84017081.0,"Jefferson, Illinois, US",16.0,16.0
0.0,0.0,84017083.0,"Jersey, Illinois, US",1.0,1.0
0.0,0.0,84017085.0,"Jo Daviess, Illinois, US",0.0,0.0
0.0,0.0,84017087.0,"Johnson, Illinois, US",0.0,0.0
32.0,33.0,84017089.0,"Kane, Illinois, US",186.0,192.0
8.0,8.0,84017091.0,"Kankakee, Illinois, US",50.0,51.0
3.0,3.0,84017093.0,"Kendall, Illinois, US",19.0,19.0
0.0,0.0,84017095.0,"Knox, Illinois, US",0.0,0.0
54.0,53.0,84017097.0,"Lake, Illinois, US",307.0,315.0
2.0,2.0,84017099.0,"LaSalle,Illinois,US",14.0,14.0
0.0,0.0,84017101.0,"Lawrence, Illinois, US",0.0,0.0
0.0,0.0,84017103.0,"Lee, Illinois, US",1.0,1.0
0.0,0.0,84017105.0,"Livingston, Illinois, US",2.0,2.0
0.0,0.0,84017107.0,"Logan, Illinois, US",0.0,0.0
2.0,2.0,84017109.0,"McDonough, Illinois, US",13.0,13.0
13.0,13.0,84017111.0,"McHenry, Illinois, US",73.0,78.0
2.0,2.0,84017113.0,"McLean, Illinois, US",13.0,13.0
3.0,3.0,84017115.0,"Macon, Illinois, US",19.0,19.0
0.0,0.0,84017117.0,"Macoupin, Illinois, US",2.0,2.0
11.0,11.0,84017119.0,"Madison, Illinois, US",60.0,64.0
0.0,0.0,84017121.0,"Marion, Illinois, US",0.0,0.0
0.0,0.0,84017123.0,"Marshall, Illinois, US",0.0,0.0
0.0,0.0,84017125.0,"Mason, Illinois, US",0.0,0.0
0.0,0.0,84017127.0,"Massac, Illinois, US",0.0,0.0
0.0,0.0,84017129.0,"Menard, Illinois, US",0.0,0.0
0.0,0.0,84017131.0,"Mercer, Illinois, US",0.0,0.0
2.0,2.0,84017133.0,"Monroe, Illinois, US",12.0,12.0
0.0,0.0,84017135.0,"Montgomery, Illinois, US",1.0,1.0
0.0,0.0,84017137.0,"Morgan, Illinois, US",1.0,1.0
0.0,0.0,84017139.0,"Moultrie, Illinois, US",0.0,0.0
0.0,0.0,84017141.0,"Ogle, Illinois, US",3.0,3.0
1.0,1.0,84017143.0,"Peoria, Illinois, US",9.0,11.0
0.0,0.0,84017145.0,"Perry, Illinois, US",0.0,0.0
0.0,0.0,84017147.0,"Piatt, Illinois, US",0.0,0.0
0.0,0.0,84017149.0,"Pike, Illinois, US",0.0,0.0
0.0,0.0,84017151.0,"Pope, Illinois, US",0.0,0.0
0.0,0.0,84017153.0,"Pulaski, Illinois, US",0.0,0.0
0.0,0.0,84017155.0,"Putnam, Illinois, US",0.0,0.0
0.0,0.0,84017157.0,"Randolph, Illinois, US",4.0,4.0
0.0,0.0,84017159.0,"Richland, Illinois, US",0.0,0.0
4.0,4.0,84017161.0,"Rock Island, Illinois, US",24.0,24.0
15.0,15.0,84017163.0,"St. Clair, Illinois, US",86.0,89.0
0.0,0.0,84017165.0,"Saline, Illinois, US",0.0,0.0
5.0,5.0,84017167.0,"Sangamon, Illinois, US",29.0,29.0
0.0,0.0,84017169.0,"Schuyler, Illinois, US",0.0,0.0
0.0,0.0,84017171.0,"Scott, Illinois, US",0.0,0.0
0.0,0.0,84017173.0,"Shelby, Illinois, US",1.0,1.0
0.0,0.0,84017175.0,"Stark, Illinois, US",0.0,0.0
0.0,0.0,84017177.0,"Stephenson, Illinois, US",2.0,5.0
0.0,0.0,84017179.0,"Tazewell, Illinois, US",5.0,5.0
2.0,2.0,84017181.0,"Union, Illinois, US",11.0,13.0
0.0,0.0,84017183.0,"Vermilion, Illinois, US",1.0,1.0
0.0,0.0,84017185.0,"Wabash, Illinois, US",0.0,0.0
0.0,0.0,84017187.0,"Warren, Illinois, US",0.0,0.0
0.0,0.0,84017189.0,"Washington, Illinois, US",0.0,0.0
0.0,0.0,84017191.0,"Wayne, Illinois, US",1.0,1.0
0.0,0.0,84017193.0,"White, Illinois, US",0.0,0.0
2.0,2.0,84017195.0,"Whiteside, Illinois, US",13.0,13.0
51.0,51.0,84017197.0,"Will, Illinois, US",280.0,282.0
0.0,0.0,84017199.0,"Williamson, Illinois, US",2.0,2.0
10.0,10.0,84017201.0,"Winnebago, Illinois, US",56.0,57.0
0.0,0.0,84017203.0,"Woodford, Illinois, US",2.0,2.0
0.0,0.0,84018001.0,"Adams, Indiana, US",1.0,1.0
12.0,12.0,84018003.0,"Allen, Indiana, US",70.0,71.0
6.0,6.0,84018005.0,"Bartholomew, Indiana, US",38.0,38.0
0.0,0.0,84018007.0,"Benton, Indiana, US",0.0,0.0
0.0,0.0,84018009.0,"Blackford, Indiana, US",2.0,2.0
6.0,6.0,84018011.0,"Boone, Indiana, US",35.0,35.0
0.0,0.0,84018013.0,"Brown, Indiana, US",1.0,1.0
0.0,0.0,84018015.0,"Carroll,Indiana,US",3.0,3.0
1.0,1.0,84018017.0,"Cass, Indiana, US",7.0,7.0
7.0,7.0,84018019.0,"Clark, Indiana, US",41.0,41.0
0.0,0.0,84018021.0,"Clay, Indiana, US",2.0,2.0
0.0,0.0,84018023.0,"Clinton, Indiana, US",1.0,1.0
0.0,0.0,84018025.0,"Crawford, Indiana, US",0.0,0.0
2.0,2.0,84018027.0,"Daviess, Indiana, US",16.0,16.0
3.0,3.0,84018029.0,"Dearborn, Indiana, US",21.0,21.0
5.0,5.0,84018031.0,"Decatur, Indiana, US",31.0,31.0
0.0,0.0,84018033.0,"DeKalb, Indiana, US",1.0,1.0
7.0,6.0,84018035.0,"Delaware, Indiana, US",40.0,40.0
0.0,0.0,84018037.0,"Dubois, Indiana, US",3.0,3.0
5.0,5.0,84018039.0,"Elkhart, Indiana, US",28.0,29.0
1.0,1.0,84018041.0,"Fayette, Indiana, US",7.0,7.0
7.0,7.0,84018043.0,"Floyd, Indiana, US",40.0,40.0
0.0,0.0,84018045.0,"Fountain, Indiana, US",2.0,2.0
1.0,1.0,84018047.0,"Franklin, Indiana, US",8.0,8.0
0.0,0.0,84018049.0,"Fulton, Indiana, US",1.0,1.0
0.0,0.0,84018051.0,"Gibson, Indiana, US",2.0,2.0
4.0,4.0,84018053.0,"Grant, Indiana, US",23.0,23.0
4.0,4.0,84018055.0,"Greene, Indiana, US",25.0,25.0
17.0,17.0,84018057.0,"Hamilton, Indiana, US",93.0,94.0
4.0,5.0,84018059.0,"Hancock, Indiana, US",28.0,28.0
4.0,4.0,84018061.0,"Harrison, Indiana, US",22.0,22.0
13.0,13.0,84018063.0,"Hendricks, Indiana, US",73.0,74.0
2.0,2.0,84018065.0,"Henry, Indiana, US",12.0,12.0
5.0,5.0,84018067.0,"Howard, Indiana, US",34.0,34.0
0.0,0.0,84018069.0,"Huntington, Indiana, US",2.0,2.0
0.0,0.0,84018071.0,"Jackson, Indiana, US",2.0,2.0
0.0,0.0,84018073.0,"Jasper, Indiana, US",1.0,1.0
0.0,0.0,84018075.0,"Jay, Indiana, US",0.0,0.0
0.0,0.0,84018077.0,"Jefferson, Indiana, US",1.0,1.0
0.0,0.0,84018079.0,"Jennings, Indiana, US",4.0,4.0
20.0,20.0,84018081.0,"Johnson, Indiana, US",110.0,110.0
0.0,0.0,84018083.0,"Knox, Indiana, US",0.0,0.0
0.0,0.0,84018085.0,"Kosciusko, Indiana, US",1.0,1.0
0.0,0.0,84018087.0,"LaGrange, Indiana, US",2.0,2.0
35.0,35.0,84018089.0,"Lake, Indiana, US",200.0,202.0
4.0,4.0,84018091.0,"LaPorte, Indiana, US",24.0,24.0
4.0,4.0,84018093.0,"Lawrence, Indiana, US",24.0,24.0
10.0,10.0,84018095.0,"Madison, Indiana, US",61.0,61.0
107.0,107.0,84018097.0,"Marion, Indiana, US",592.0,594.0
0.0,0.0,84018099.0,"Marshall, Indiana, US",2.0,2.0
0.0,0.0,84018101.0,"Martin, Indiana, US",0.0,0.0
0.0,0.0,84018103.0,"Miami, Indiana, US",1.0,1.0
2.0,2.0,84018105.0,"Monroe, Indiana, US",12.0,12.0
3.0,3.0,84018107.0,"Montgomery, Indiana, US",16.0,17.0
4.0,4.0,84018109.0,"Morgan, Indiana, US",24.0,24.0
1.0,1.0,84018111.0,"Newton, Indiana, US",10.0,10.0
3.0,3.0,84018113.0,"Noble, Indiana, US",21.0,21.0
0.0,0.0,84018115.0,"Ohio, Indiana, US",0.0,0.0
4.0,4.0,84018117.0,"Orange, Indiana, US",22.0,22.0
0.0,0.0,84018119.0,"Owen, Indiana, US",1.0,1.0
0.0,0.0,84018121.0,"Parke, Indiana, US",0.0,0.0
0.0,0.0,84018123.0,"Perry, Indiana, US",0.0,0.0
0.0,0.0,84018125.0,"Pike, Indiana, US",0.0,0.0
5.0,5.0,84018127.0,"Porter, Indiana, US",29.0,29.0
0.0,0.0,84018129.0,"Posey, Indiana, US",0.0,0.0
0.0,0.0,84018131.0,"Pulaski, Indiana, US",0.0,0.0
1.0,1.0,84018133.0,"Putnam, Indiana, US",7.0,7.0
0.0,0.0,84018135.0,"Randolph, Indiana, US",3.0,3.0
1.0,1.0,84018137.0,"Ripley, Indiana, US",6.0,6.0
0.0,0.0,84018139.0,"Rush, Indiana, US",3.0,3.0
6.0,6.0,84018141.0,"St. Joseph, Indiana, US",34.0,35.0
0.0,0.0,84018143.0,"Scott, Indiana, US",3.0,3.0
4.0,4.0,84018145.0,"Shelby, Indiana, US",22.0,22.0
0.0,0.0,84018147.0,"Spencer, Indiana, US",1.0,1.0
0.0,0.0,84018149.0,"Starke, Indiana, US",3.0,3.0
0.0,0.0,84018151.0,"Steuben, Indiana, US",2.0,2.0
0.0,0.0,84018153.0,"Sullivan, Indiana, US",1.0,1.0
0.0,0.0,84018155.0,"Switzerland, Indiana, US",0.0,0.0
0.0,0.0,84018157.0,"Tippecanoe, Indiana, US",4.0,4.0
0.0,0.0,84018159.0,"Tipton, Indiana, US",1.0,1.0
0.0,0.0,84018161.0,"Union, Indiana, US",0.0,0.0
0.0,0.0,84018163.0,"Vanderburgh, Indiana, US",2.0,2.0
0.0,0.0,84018165.0,"Vermillion, Indiana, US",0.0,0.0
1.0,1.0,84018167.0,"Vigo, Indiana, US",8.0,8.0
0.0,0.0,84018169.0,"Wabash, Indiana, US",2.0,2.0
0.0,0.0,84018171.0,"Warren, Indiana, US",1.0,1.0
5.0,5.0,84018173.0,"Warrick, Indiana, US",28.0,28.0
0.0,0.0,84018175.0,"Washington, Indiana, US",1.0,1.0
0.0,0.0,84018177.0,"Wayne, Indiana, US",5.0,5.0
0.0,0.0,84018179.0,"Wells, Indiana, US",0.0,0.0
1.0,1.0,84018181.0,"White, Indiana, US",9.0,9.0
0.0,0.0,84018183.0,"Whitley, Indiana, US",3.0,3.0
0.0,0.0,84019001.0,"Adair, Iowa, US",0.0,0.0
0.0,0.0,84019003.0,"Adams, Iowa, US",0.0,0.0
0.0,0.0,84019005.0,"Allamakee, Iowa, US",4.0,4.0
